title,price,price_numeric,beds,baths,area,area_sqft,price_per_sqft,property_type,featured,photo_count,description,description_length,city,listing_mode,scraped_date,url
Fully Furnished House Available For Rent,PKR 75 Thousand,75000,2,2,5 Marla,1125.0,66,House,True,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_fully_furnished_house_available_for_rent-51181321-1147-4.html
7 Marla Ultra Luxurious Designer House For Rent In Buch Executive Villas Multan,PKR 60 Thousand,60000,5,6,7 Marla,1575.0,38,House,True,21,21Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_7_marla_ultra_luxurious_designer_house_for_rent_in_buch_executive_villas_multan-51181283-8627-4.html
Luxury House Available For Rent,PKR 95 Thousand,95000,5,5,10 Marla,2250.0,42,House,True,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_public_school_road_royal_orchard_luxury_house_available_for_rent-51181265-9492-4.html
House For Rent In DHA Defence,PKR 1.6 Lakh,160000,6,6,1 Kanal,4500.0,35,House,True,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_dha_defence_house_for_rent_in_dha_defence-51121445-8581-4.html
10 Marla Luxury House For Rent In Buch Executive Villas Multan,PKR 1.45 Lakh,145000,6,6,10 Marla,2250.0,64,House,True,26,26Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_10_marla_luxury_house_for_rent_in_buch_executive_villas_multan-54071836-8627-4.html
House for Rent,PKR 70 Thousand,70000,5,6,7 Marla,1575.0,44,House,True,31,31Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_house_for_rent-54083070-8627-4.html
5 Marla Beautiful House For Rent In Buch Executive Villas Multan | 4 Bed Luxury Home,PKR 70 Thousand,70000,70,5,5 Marla,1125.0,62,House,True,49,49Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_beautiful_house_for_rent_in_buch_executive_villas_multan_4_bed_luxury_home-54475043-8627-4.html
5 Marla House for Rent in Buch Executive Villas Multan,PKR 60 Thousand,60000,4,5,5 Marla,1125.0,53,House,True,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_house_for_rent_in_buch_executive_villas_multan-53996236-8627-4.html
5 Marla Brand New Beautiful Double Storey House For Rent In Shalimar Colony,PKR 65 Thousand,65000,4,4,5 Marla,1125.0,57,House,True,3,3Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_shalimar_colony_5_marla_brand_new_beautiful_double_storey_house_for_rent_in_shalimar_colony-53513542-346-4.html
5 Marla Brand New Triple Storey Luxurious House Available For Rent In Buch Executive Villas Multan,PKR 83 Thousand,83000,4,5,5 Marla,1125.0,73,House,True,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_brand_new_triple_storey_luxurious_house_available_for_rent_in_buch_executive_villas_multan-54065533-8627-4.html
8 Marla Double Storey House Vvip Location Model Town B Block,PKR 1 Lakh,100000,5,6,8 Marla,1800.0,55,House,True,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_8_marla_double_storey_house_vvip_location_model_town_b_block-54053441-1147-4.html
12 Marla Villa Askari 3 For Rent,PKR 95 Thousand,95000,4,5,12 Marla,2700.0,35,House,False,11,11Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_askari_3_12_marla_villa_askari_3_for_rent-54025497-17156-4.html
A House At Affordable Price Awaits You,PKR 87 Thousand,87000,4,5,10 Marla,2250.0,38,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_askari_3_a_house_at_affordable_price_awaits_you-54230676-17156-4.html
Highly-Desirable House Available In Askari 3 For Rent,PKR 90 Thousand,90000,4,4,10 Marla,2250.0,40,House,False,6,6VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_askari_3_highly-desirable_house_available_in_askari_3_for_rent-53974989-17156-4.html
5 Marla Double Storey House For Rent In Shalimar Colony First Shifting Brand New Luxurious Double Storey House,PKR 65 Thousand,65000,4,5,5 Marla,1125.0,57,House,True,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_shalimar_colony_5_marla_double_storey_house_for_rent_in_shalimar_colony_first_shifting_brand_new_luxurious_double_storey_house-54197876-346-4.html
11 Marla Single Story House For Rent Fatima Avenue Society,PKR 45 Thousand,45000,2,3,11 Marla,2475.0,18,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_multan_public_school_road_11_marla_single_story_house_for_rent_fatima_avenue_society-54389002-8902-4.html
5 Marla Slightly Used House Available For Rent Buch Villas Multan Phase 2,PKR 75 Thousand,75000,4,5,5 Marla,1125.0,66,House,False,9,9Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/buch_executive_villas_buch_executive_villas_-_phase_2_5_marla_slightly_used_house_available_for_rent_buch_villas_multan_phase_2-54462164-19720-4.html
13 Marla Corner Brand New Luxury Double Story House For Rent Gated Society Map Road,PKR 1.4 Lakh,140000,4,5,13 Marla,2925.0,47,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_multan_public_school_road_13_marla_corner_brand_new_luxury_double_story_house_for_rent_gated_society_map_road-54235557-8902-4.html
1 Kanal Double Storey House For Rent In Wapda Town Phase 1,PKR 2.3 Lakh,229999,7,6,1 Kanal,4500.0,51,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_double_storey_house_for_rent_in_wapda_town_phase_1-54281185-5821-4.html
10 Marla House Available For Rent in Buch Vilas Multan,PKR 1 Lakh,100000,6,6,10 Marla,2250.0,44,House,True,33,33Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_10_marla_house_available_for_rent_in_buch_vilas_multan-53238070-8627-4.html
You Can Find A Gorgeous Prime Location House For rent In Buch Executive Villas,PKR 1.25 Lakh,125000,5,5,10 Marla,2250.0,55,House,True,10,10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_you_can_find_a_gorgeous_prime_location_house_for_rent_in_buch_executive_villas-53927743-8627-4.html
9 Marla Brand New Double Storey House Available For Rent,PKR 90 Thousand,90000,4,5,9 Marla,2025.0,44,House,False,27,27Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_villas_9_marla_brand_new_double_storey_house_available_for_rent-53116645-14018-4.html
5 Marla Brand New Double Storey luxurious House Available For Rent,PKR 65 Thousand,65000,4,5,5 Marla,1125.0,57,House,False,37,37Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_5_marla_brand_new_double_storey_luxurious_house_available_for_rent-53028084-1147-4.html
5 Marla House For Rent,PKR 40 Thousand,40000,3,4,5 Marla,1125.0,35,House,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_northern_bypass_5_marla_house_for_rent-53027922-8731-4.html
Ideally Located House Of 6 Marla Is Available For Rent In Multan.,PKR 65 Thousand,65000,3,4,6 Marla,1350.0,48,House,False,16,16Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_villas_ideally_located_house_of_6_marla_is_available_for_rent_in_multan-53528769-14018-4.html
6 Marla Brand New Double Storey Corner House Available For Rent,PKR 62 Thousand,62000,4,5,6 Marla,1350.0,45,House,False,23,23Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_bosan_road_6_marla_brand_new_double_storey_corner_house_available_for_rent-53492532-5705-4.html
3.5 Marla Double Storey House For Rent In Shalimar Colony.,PKR 35 Thousand,35000,3,4,3 Marla,675.0,51,House,False,7,7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_shalimar_colony_3_5_marla_double_storey_house_for_rent_in_shalimar_colony-53486082-346-4.html
"4 Marla Triple-Story Most Luxurious Design House For Rent in Buch Executive Villas, Multan.",PKR 70 Thousand,70000,3,4,4 Marla,900.0,77,House,False,18,18Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_4_marla_triple-story_most_luxurious_design_house_for_rent_in_buch_executive_villas_multan-53384301-8627-4.html
3.5 Marla Brand New Double Storey Luxurious House Available For Rent,PKR 45 Thousand,45000,3,4,3 Marla,675.0,66,House,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_northern_bypass_3_5_marla_brand_new_double_storey_luxurious_house_available_for_rent-54057546-8731-4.html
1 Kanal Brand New Double Storey Luxurious House Available For Rent,PKR 2 Lakh,200000,5,6,1 Kanal,4500.0,44,House,False,42,42Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_phase_1_dha_phase_1_-_sector_h_1_kanal_brand_new_double_storey_luxurious_house_available_for_rent-54057510-14307-4.html
05 Marla Tripal Story Ultra Luxurious Designer House For Rent In Manik Block Buch Executive Villas Multan.,PKR 75 Thousand,75000,4,5,5 Marla,1125.0,66,House,False,15,15Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_05_marla_tripal_story_ultra_luxurious_designer_house_for_rent_in_manik_block_buch_executive_villas_multan-53686450-8627-4.html
3 Marla House For Rent Walking Distance To Main Boulevard & Main Road,PKR 37 Thousand,37000,3,4,3 Marla,675.0,54,House,False,22,22Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_3_marla_house_for_rent_walking_distance_to_main_boulevard_main_road-54330833-1147-4.html
12 Marla House For rent In DHA Defence,PKR 1 Lakh,100000,4,4,12 Marla,2700.0,37,House,True,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_askari_3_12_marla_house_for_rent_in_dha_defence-54466186-17156-4.html
6 Marla Villa For Rent DHA,PKR 75 Thousand,75000,3,4,6 Marla,1350.0,55,House,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_villas_6_marla_villa_for_rent_dha-54316971-14018-4.html
5 Marla Non Furnished House For Rent Buch Villas Multan,PKR 82 Thousand,82000,3,4,5 Marla,1125.0,72,House,False,17,17Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_non_furnished_house_for_rent_buch_villas_multan-54467687-8627-4.html
6.5 Marla Double Storey Corner House Opposite Theme Park,PKR 65 Thousand,65000,4,4,6.5 Marla,1462.5,44,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/citi_housing_citi_housing_phase_1_6_5_marla_double_storey_corner_house_opposite_theme_park-54467957-21449-4.html
5 Marla Park Facing House For Rent In Buch Vilas Multan,PKR 76 Thousand,76000,4,5,5 Marla,1125.0,67,House,False,12,12Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/buch_executive_villas_phase_2_buch_villas_phase_2_-_hamid_block_5_marla_park_facing_house_for_rent_in_buch_vilas_multan-54391919-22188-4.html
5 Marla Brand New Double Storey House for Rent Buch Executive Villas,PKR 1.05 Lakh,105000,4,4,5 Marla,1125.0,93,House,True,1,1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_5_marla_brand_new_double_storey_house_for_rent_buch_executive_villas-54472046-8627-4.html
Get Your Hands On Prime Location House In Buch Executive Villas Best Area,PKR 90 Thousand,90000,4,4,5 Marla,1125.0,80,House,False,10,10VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_buch_executive_villas_get_your_hands_on_prime_location_house_in_buch_executive_villas_best_area-53919354-8627-4.html
Get In Touch Now To Buy A Prime Location 12 Marla House In Multan,PKR 1 Lakh,100000,4,4,12 Marla,2700.0,37,House,False,5,5VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_askari_3_get_in_touch_now_to_buy_a_prime_location_12_marla_house_in_multan-54126233-17156-4.html
6.5 Marla Corner Double Storey House For Rent Abu Talha St Walking Distance Northern Bypass,PKR 65 Thousand,65000,3,4,6.5 Marla,1462.5,44,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_northern_bypass_6_5_marla_corner_double_storey_house_for_rent_abu_talha_st_walking_distance_northern_bypass-54408779-8731-4.html
7.5 Marla Brand New Luxury First Shifting Double Story House For Rent In Model Town,PKR 1.15 Lakh,114999,5,5,7.5 Marla,1687.5,68,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_7_5_marla_brand_new_luxury_first_shifting_double_story_house_for_rent_in_model_town-54208216-1147-4.html
Spacious Corner House Is Available In Model Town For Rent,PKR 3 Lakh,300000,6,6,1.2 Kanal,5400.0,55,House,False,27,27VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_model_town_spacious_corner_house_is_available_in_model_town_for_rent-54458236-1147-4.html
Luxury House Available For Rent,PKR 60 Thousand,60000,4,5,8 Marla,1800.0,33,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_shalimar_colony_luxury_house_available_for_rent-53759519-346-4.html
Reserve A Prime Location House Now In Shalimar Colony for Rent,PKR 50 Thousand,50000,3,3,5 Marla,1125.0,44,House,False,8,8VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,88,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/multan_shalimar_colony_reserve_a_prime_location_house_now_in_shalimar_colony_for_rent-54407213-346-4.html
22 Marla Luxurious Ultra Modern House Available For Rent At Prime Location,PKR 1.85 Lakh,185000,6,6,1.1 Kanal,4950.0,37,House,False,45,45VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Rent_Multan,for_rent,2026-07-26,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_22_marla_luxurious_ultra_modern_house_available_for_rent_at_prime_location-54407245-5821-4.html
A Prime Location 20 Marla House Is Up For Grabs In Shami Road,PKR 2.6 Lakh,260000,8,,1 Kanal,4500.0,57,House,True,27,super hot27VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,98,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_shami_road_a_prime_location_20_marla_house_is_up_for_grabs_in_shami_road-54410449-998-4.html
5 Marla Luxury House For Rent,PKR 1.15 Lakh,114999,8,6,5 Marla,1125.0,102,House,True,14,super hot14Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,90,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_5_marla_luxury_house_for_rent-54410815-17013-4.html
5 Marla Fresh House For Rent,PKR 1.3 Lakh,130000,8,6,5 Marla,1125.0,115,House,True,1,super hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f9_5_marla_fresh_house_for_rent-54418227-7635-4.html
House In Hayatabad Phase 6 - F7 Sized 10 Marla Is Available,PKR 1.5 Lakh,150000,9,6,10 Marla,2250.0,66,House,False,7,hot7Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_6_hayatabad_phase_6_-_f7_house_in_hayatabad_phase_6_-_f7_sized_10_marla_is_available-54400739-7633-4.html
You Can Find A Gorgeous Prime Location House For Rent In Warsak Road,PKR 1.05 Lakh,105000,7,,10 Marla,2250.0,46,House,False,16,hot16VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_you_can_find_a_gorgeous_prime_location_house_for_rent_in_warsak_road-54495064-1000-4.html
Sheikh Yaseen Town 5m Full New Ontouch House For Rent,PKR 90 Thousand,90000,8,6,5 Marla,1125.0,80,House,False,10,hot10Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/nasir_bagh_road_sheikh_yaseen_town_sheikh_yaseen_town_5m_full_new_ontouch_house_for_rent-54358095-13024-4.html
Hayatabad Phase 7 Sector E4 1 Kanal Signal Story House Available For Rent,PKR 1.5 Lakh,150000,5,4,1 Kanal,4500.0,33,House,False,13,hot13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,84,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e4_hayatabad_phase_7_sector_e4_1_kanal_signal_story_house_available_for_rent-54455492-13217-4.html
Prime Location 1 Kanal House In Shami Road Best Option,PKR 2.6 Lakh,260000,7,,1 Kanal,4500.0,57,House,False,27,hot27VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,92,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_shami_road_prime_location_1_kanal_house_in_shami_road_best_option-54427349-998-4.html
Hayatabad Phase 1 Secter E3 Full House 10 Marla Near To Market And Mosque,PKR 1.25 Lakh,125000,6,5,10 Marla,2250.0,55,House,False,5,hot5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_e3_hayatabad_phase_1_secter_e3_full_house_10_marla_near_to_market_and_mosque-54391746-7600-4.html
Bungalow Available For Rent In University Town Peshawar,PKR 8 Lakh,800000,10,6,4 Kanal,18000.0,44,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_university_town_bungalow_available_for_rent_in_university_town_peshawar-53207205-1437-4.html
Beautiful Bungalow Available For Rent in University Town Peshawar,PKR 13 Lakh,1300000,10,6,6 Kanal,27000.0,48,House,False,1,hot1Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,83,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_university_town_beautiful_bungalow_available_for_rent_in_university_town_peshawar-53682343-1437-4.html
Stunning Prime Location 7 Marla House On Warsak Road Available,PKR 35 Thousand,35000,4,4,7 Marla,1575.0,22,House,False,16,16VerifiedShare on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,89,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_stunning_prime_location_7_marla_house_on_warsak_road_available-49697819-1000-4.html
Fresh Untouch House For Rent,PKR 1.05 Lakh,105000,8,6,5 Marla,1125.0,93,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_regi_model_town_fresh_untouch_house_for_rent-53648897-7660-4.html
6.5 Marla Home For Rent Warsak Road Peshawar,PKR 27 Thousand,27000,3,2,6 Marla,1350.0,20,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_warsak_road_6_5_marla_home_for_rent_warsak_road_peshawar-54516108-1000-4.html
Gas Available Use House Ideal Location,PKR 68 Thousand,68000,5,5,5 Marla,1125.0,60,House,False,4,4Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/regi_model_town_regi_model_town_phase_3_gas_available_use_house_ideal_location-54253441-17013-4.html
5marla House Available for Rent,PKR 85 Thousand,85000,4,4,5 Marla,1125.0,75,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/dha_defence_dha_defence_-_sector_prism_5marla_house_available_for_rent-54515365-19286-4.html
10 Marla Full House Available For Rent In Hayatabad Phase 1,PKR 1.1 Lakh,110000,6,6,10 Marla,2250.0,48,House,False,13,13Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_e3_10_marla_full_house_available_for_rent_in_hayatabad_phase_1-54435390-7600-4.html
1 Kanal House For Rent,PKR 1.8 Lakh,180000,8,6,1 Kanal,4500.0,40,House,False,5,5Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e6_1_kanal_house_for_rent-54504070-13219-4.html
Brand New House Rent Ke Liye Available,PKR 5 Lakh,500000,8,6,1 Kanal,4500.0,111,House,False,8,8Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_saddar_road_brand_new_house_rent_ke_liye_available-54358297-10577-4.html
House For Rent In Askari 5,PKR 1.9 Lakh,190000,4,4,14 Marla,3150.0,60,House,False,6,6Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_askari_5_house_for_rent_in_askari_5-54365731-8564-4.html
2 Kanal House For Rent,PKR 2.7 Lakh,270000,8,6,2 Kanal,9000.0,30,House,False,4,4Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,80,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/peshawar_hayatabad_2_kanal_house_for_rent-54333847-394-4.html
kanal full house,PKR 2 Lakh,200000,7,,1 Kanal,4500.0,44,House,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_3_hayatabad_phase_3_-_k1_kanal_full_house-54511343-7618-4.html
Vip Location In Phase House For Rent,PKR 1.8 Lakh,180000,7,6,1 Kanal,4500.0,40,House,False,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_4_hayatabad_phase_4_-_n4_vip_location_in_phase_house_for_rent-54487401-13328-4.html
14 marla full house,PKR 1.1 Lakh,110000,5,5,14 Marla,3150.0,34,House,True,,Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,79,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_-_e2_14_marla_full_house-54505995-7599-4.html
10 Marla New Beautiful House Available For Rent In Saudis Villa,PKR 1.2 Lakh,120000,7,6,10 Marla,2250.0,53,House,False,19,19Share on FacebookShare on TwitterShare on WhatsAppSend via GMailSend via E-Mail,81,Houses_Rent_Peshawar,for_rent,2026-07-26,https://www.zameen.com/Property/warsak_road_sudais_villas_10_marla_new_beautiful_house_available_for_rent_in_saudis_villa-54494761-18406-4.html
